Frame,Key
1642,e
1646,space
1651,t
1656,h
1660,e
1664,space
1669,e
1679,v
1683,e
1688,n
1693,t
1698,space
1707,a
1713,space
1719,r
1722,e
1728,s
1735,o
1741,u
1747,n
1751,d
1754,i
1756,n
1760,g
1766,space
1796,s
1802,u
1805,c
1809,c
1819,c
1827,delete
1833,e
1839,s
1843,s
1863,dot
1872,space
1875,w
1883,e
1889,space
1893,w
1899,a
1903,n
1906,t
1909,e
1914,d
1919,space
1924,t
1929,o
1934,space
1946,t
1953,a
1958,k
1962,e
1969,space
1976,a
1981,space
1994,m
1998,o
2003,m
2007,e
2012,n
2017,t
2018,space
2021,t
2024,o
2029,space
2038,e
2050,t
2061,delete
2064,x
2070,t
2074,e
2078,n
2079,d
2086,space
2100,o
2104,u
2110,r
2115,space
2124,h
2127,e
2130,a
2133,r
2146,t
2155,l
2172,delete
2176,f
2183,e
2190,l
2191,l
2197,space
2217,delete
2228,delete
2234,t
2241,space
2245,g
2250,r
2259,d
2272,delete
2275,a
2279,g
2296,delete
2300,t
2309,a
2322,delete
2329,i
2331,t
2335,t
2336,u
2341,e
2349,delete
2354,delete
2359,delete
2370,u
2376,t
2379,e
2387,space
2403,t
2409,o
2417,e
2438,delete
2443,space
2444,e
2449,a
2454,c
2458,h
2464,space
2468,o
2471,f
2476,space
2491,y
2497,o
2501,u
2504,r
2509,space
2514,h
2522,a
2526,r
2532,d
2542,space
2546,w
2551,o
2558,r
2561,k
2568,space
2607,a
2612,n
2615,d
2620,space
2629,d
2634,e
2648,d
2652,i
2656,c
2666,t
2677,delete
2680,a
2685,t
2687,i
2692,o
2695,n
2714,dot
2720,space
2732,e
2739,e
2750,delete
2754,v
2758,e
2763,n
2763,t
2768,s
2774,space
2778,l
2783,i
2791,e
2813,delete
2818,k
2819,e
2823,space
2828,t
2832,h
2836,i
2839,s
2848,delete
2851,delete
2855,e
2861,s
2865,e
2871,space
2877,a
2882,r
2884,e
2888,space
2895,a
2903,space
2909,s
2920,a
2929,delete
2934,m
2938,a
2942,l
2946,l
2952,space
2957,a
2968,delete
2970,t
2974,o
2979,k
2981,e
2984,n
2990,space
3002,o
3011,f
3017,space
3024,a
3036,p
3041,p
3044,r
3047,i
3060,c
3067,delete
3072,delete
3075,e
3081,c
3086,i
3093,a
3097,t
3100,i
3103,o
3105,n
3115,space
3136,f
3139,o
3143,r
3146,space
3151,t
3157,h
3161,e
3164,space
3183,i
3191,delete
3202,i
3207,n
3219,d
3244,delete
3246,c
3253,r
3256,e
3262,d
3265,i
3269,a
3275,b
3281,l
3289,delete
3293,delete
3297,delete
3299,b
3303,l
3308,e
3314,space
3346,e
3352,f
3356,f
3360,o
3362,r
3370,t
3376,space
3383,t
3387,o
3396,delete
3400,delete
3411,y
3416,o
3420,u
3425,space
3428,p
3431,u
3436,t
3440,space
3446,i
3451,n
3455,t
3456,o
3463,space
3471,y
3476,o
3479,u
3484,r
3488,space
3497,r
3500,o
3507,l
3512,e
3519,space
3526,e
3539,delete
3544,delete
3556,s
3562,space
3566,e
3573,v
3581,e
3587,r
3597,y
3606,d
3615,a
3622,y
3632,dot
3638,space
3651,a
3654,s
3660,space
3671,w
3678,e
3684,space
3689,m
3693,o
3697,v
3703,e
3709,space
3731,f
3736,o
3740,r
3754,w
3761,a
3764,r
3770,d
3779,space
3826,t
3831,o
3832,space
3837,a
3841,c
3844,h
3850,e
3865,delete
3870,i
3875,e
3882,v
3888,i
3913,delete
3915,e
3919,i
3922,n
3923,g
3928,space
3961,e
3968,v
3973,e
3976,n
3983,space
3994,g
4000,r
4004,e
4009,a
4012,t
4017,e
4021,r
4027,space
4038,m
4043,i
4048,l
4054,e
4063,s
4069,t
4074,o
4080,n
4084,e
4087,s
4092,space
4122,t
4126,o
4130,g
4135,e
4139,t
4143,h
4146,e
4147,r
4162,dot
4165,space
4169,o
4174,n
4181,c
4187,e
4191,space
4196,g
4197,a
4213,delete
4218,delete
4222,a
4226,g
4232,i
4238,a
4245,delete
4249,delete
4253,a
4256,i
4262,n
4268,comma
4275,space
4299,t
4304,h
4308,a
4313,n
4317,k
4322,space
4327,y
4334,o
4340,u
4348,space
4364,f
4369,o
4373,r
4378,space
4385,b
4388,e
4393,g
4397,i
4407,delete
4412,delete
4418,i
4424,n
4428,g
4433,space
4440,u
4444,s
4452,delete
4456,delete
4462,a
4467,n
4476,space
4483,i
4488,n
4493,t
4498,e
4520,g
4528,r
4532,e
4539,a
4553,delete
4557,delete
4560,a
4566,l
4571,space
4575,p
4579,a
4582,r
4587,t
4591,space
4622,o
4627,f
4632,space
4637,o
4642,u
4647,r
4650,space
4655,t
4664,e
4673,a
4679,m
4700,dot
4706,space
4709,h
4712,e
4714,r
4718,e
4724,space
4735,delete
4740,s
4744,space
4749,t
4751,o
4756,space
4762,c
4764,o
4770,n
4775,t
4778,i
4787,n
4793,u
4794,e
4805,space
4830,s
4833,u
4837,c
4841,c
4849,e
4852,s
4854,s
4863,space
4874,a
4879,n
4881,d
4882,space
4887,m
4890,a
4895,n
4910,space
4917,delete
4923,y
4932,m
4940,delete
4947,space
4949,m
4956,o
4961,r
4963,e
4970,space
4978,m
4982,e
4986,m
5005,o
5013,r
5019,a
5022,b
5024,l
5029,e
5034,space
5046,m
5052,o
5057,m
5062,e
5065,n
5069,t
5075,s
5082,space
5091,a
5100,h
5104,e
5110,a
5116,d
5131,comma
5146,delete
5151,dot
5157,space
5162,b
5168,e
5171,s
5177,t
5183,space
5187,r
5190,e
5201,g
5210,a
5214,r
5221,d
5227,s
5243,comma
5249,space
5253,k
5255,e
5268,delete
5272,a
5277,t
5282,t
5285,y
5294,dot
5320,space
5340,delete
