Frame,Key
7291,space
7297,o
7305,r
7326,a
7333,n
7338,g
7343,e
7348,space
7356,c
7360,o
7365,u
7372,n
7375,t
7383,y
7390,space
7400,a
7406,i
7410,r
7419,p
7425,o
7429,r
7435,t
7441,space
7444,a
7450,n
7452,d
7456,space
7464,i
7470,space
7473,w
7477,i
7482,l
7486,l
7490,space
7493,r
7498,i
7502,d
7509,e
7515,space
7548,u
7556,p
7562,space
7565,w
7568,i
7573,t
7575,h
7580,space
7596,y
7601,o
7604,u
7631,dot
7637,space
7639,w
7645,a
7659,delete
7662,e
7666,space
7669,c
7673,a
7678,n
7692,space
7697,t
7702,a
7707,k
7719,delete
7724,l
7729,k
7736,space
7775,a
7776,b
7779,o
7783,u
7787,t
7790,space
7800,w
7808,h
7814,a
7818,t
7823,space
7829,i
7836,space
7841,s
7848,e
7853,e
7860,space
7869,a
7873,s
7879,space
7886,l
7891,o
7893,s
7898,t
7903,space
7913,o
7920,p
7924,p
7928,o
7930,r
7937,t
7942,u
7949,n
7955,i
7964,e
7974,delete
7979,t
7982,i
7985,e
7991,s
7998,space
8005,a
8010,n
8013,d
8018,space
8021,h
8027,o
8030,w
8035,space
8045,t
8048,o
8053,space
8054,c
8061,a
8068,p
8074,u
8078,t
8091,delete
8097,delete
8104,t
8108,u
8110,r
8113,e
8121,space
8133,t
8136,h
8139,e
8141,m
8149,dot
8155,space
8165,m
8172,y
8178,space
8196,n
8202,e
8206,w
8212,space
8216,l
8221,i
8223,f
8230,e
8236,space
8243,i
8247,s
8250,space
8257,g
8261,o
8267,i
8278,n
8280,g
8285,space
8292,a
8296,m
8301,a
8314,z
8319,i
8324,n
8328,g
8337,l
8343,y
8350,space
8361,w
8366,e
8373,l
8378,l
8388,dot
8394,space
8407,i
8412,space
8417,a
8421,m
8427,space
8445,w
8450,o
8459,r
8460,k
8466,i
8472,n
8475,g
8478,space
8484,i
8489,n
8494,space
8499,a
8503,n
8507,space
8512,d
8520,a
8530,delete
8535,delete
8541,a
8547,d
8554,v
8559,i
8561,s
8563,o
8569,r
8576,y
8583,space
8604,c
8609,a
8614,p
8618,a
8626,c
8632,i
8636,t
8642,y
8649,space
8670,i
8676,n
8681,space
8686,c
8692,a
8697,l
8703,i
8706,f
8716,o
8725,r
8732,n
8736,i
8740,a
8767,dot
8768,space
8773,c
8778,h
8782,i
8788,c
8792,a
8808,g
8810,o
8818,space
8832,a
8837,n
8841,d
8846,space
8856,s
8863,w
8869,e
8877,d
8881,e
8885,n
8902,dot
8906,dot
8913,space
8917,a
8923,n
8927,d
8934,space
8943,t
8950,a
8954,k
8959,i
8966,n
8970,g
8975,space
8977,t
8987,i
8994,m
9000,e
9006,space
9010,t
9013,o
9019,space
9023,s
9033,m
9044,e
9049,l
9051,l
9055,space
9061,t
9067,h
9073,e
9078,space
9085,r
9091,o
9097,s
9099,e
9106,s
9112,dot
9120,space
9144,h
9149,o
9154,p
9160,e
9166,space
9173,y
9179,o
9183,u
9189,space
9196,a
9202,r
9205,e
9208,space
9210,d
9215,o
9221,i
9227,g
9230,n
9236,space
9241,t
9245,h
9251,e
9256,space
9285,s
9291,m
9294,a
9310,delete
9313,delete
9320,a
9325,m
9331,e
9337,dot
9341,space
9360,b
9366,e
9372,s
9376,t
9383,space
9388,r
9409,e
9417,a
9423,g
9433,delete
9438,delete
9441,g
9448,a
9450,r
9457,d
9460,s
9469,space
9485,delete
9491,comma
9498,space
9499,k
9526,delete
9533,j
9540,o
9551,i
9561,delete
9565,h
9571,n
9591,dot
