Key,Time (ms),Frame
h,1739750804924,4397
a,1739750805053,4401
n,1739750805271,4407
j,1739750805447,4413
space,1739750805755,4422
y,1739750805951,4428
backspace,1739750806539,4445
backspace,1739750806707,4450
backspace,1739750807112,4463
k,1739750807755,4482
space,1739750807964,4488
y,1739750808171,4494
o,1739750808381,4501
u,1739750808572,4506
space,1739750808811,4513
a,1739750809140,4523
g,1739750809370,4530
a,1739750809522,4535
i,1739750809709,4540
n,1739750809937,4547
space,1739750810173,4554
f,1739750810460,4563
o,1739750810671,4569
r,1739750810789,4573
space,1739750811047,4581
s,1739750811311,4588
h,1739750811527,4595
o,1739750811749,4602
p,1739750812017,4610
p,1739750812154,4614
i,1739750812380,4621
n,1739750812572,4626
g,1739750812826,4634
space,1739750813119,4643
w,1739750813459,4653
i,1739750813643,4658
t,1739750813853,4665
h,1739750814034,4670
space,1739750814209,4675
u,1739750814462,4683
s,1739750814665,4689
period,1739750815250,4707
space,1739750815464,4713
w,1739750815602,4717
e,1739750815868,4725
space,1739750816045,4730
l,1739750816345,4739
o,1739750816575,4746
o,1739750816746,4752
k,1739750816972,4758
space,1739750817243,4766
f,1739750817406,4771
o,1739750817555,4776
a,1739750817736,4781
r,1739750817983,4789
backspace,1739750818451,4803
backspace,1739750818628,4808
r,1739750819200,4825
w,1739750819574,4836
a,1739750819783,4843
r,1739750819970,4848
d,1739750820233,4856
space,1739750820394,4861
t,1739750820548,4866
o,1739750820704,4870
space,1739750820899,4876
s,1739750821100,4882
e,1739750821352,4890
r,1739750821446,4893
v,1739750821832,4904
i,1739750821927,4907
n,1739750822137,4913
g,1739750822371,4920
space,1739750822675,4929
y,1739750822966,4938
o,1739750823161,4944
u,1739750823373,4950
space,1739750823664,4959
i,1739750824078,4971
n,1739750824317,4979
space,1739750824486,4984
t,1739750824636,4988
h,1739750824872,4995
e,1739750824981,4999
space,1739750825223,5006
f,1739750825918,5027
u,1739750826073,5031
t,1739750826299,5038
u,1739750826572,5046
e,1739750826714,5051
r,1739750826882,5056
backspace,1739750827477,5073
backspace,1739750827662,5079
r,1739750828091,5092
e,1739750828310,5098
period,1739750829025,5120
space,1739750829271,5127
w,1739750829355,5130
i,1739750829495,5134
n,1739750829738,5141
c,1739750829902,5146
backspace,1739750830403,5161
backspace,1739750830570,5166
backspace,1739750830741,5171
backspace,1739750830924,5177
s,1739750831234,5186
i,1739750831432,5192
n,1739750831712,5201
c,1739750831997,5209
e,1739750832315,5219
r,1739750832508,5224
e,1739750832763,5232
l,1739750833274,5247
y,1739750833481,5254
space,1739750833926,5267
